unit_id	image_id	image_name	source_molecule_id	row_index	unit_index	atoms	atom_ids	atom_count	bounds_x	bounds_y	bounds_w	bounds_h
p004-u070	4	page-004.jpg	img4-m71	8	70	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1	5077 5178 5075 4869 5074 4870 5320 5073 5289	9	1902	2611	163	54
p004-u071	4	page-004.jpg	img4-m72	8	71	e:1 g:1 e:1 c:1 f:1 j:1	5072 5177 5071 4871 5385 5439	6	2113	2637	114	34
p004-u072	4	page-004.jpg	img4-m70	8	72	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1	5070 4872 5319 5069 5384 5414 5383 5223 5248	9	2260	2627	144	50
p004-u073	4	page-004.jpg	img4-m73	9	73	n:1 e:1 g:1 e:1	5465 5091 5184 5092	4	570	2616	62	49
p004-u074	4	page-004.jpg	img4-m75	9	74	c:1 f:1 i:1 d:1	4897 5392 5224 5249	4	650	2624	59	49
p004-u075	4	page-004.jpg	img4-m76	9	75	c:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1	4900 4717 4759 4899 4718 4898 5393 5443	8	774	2610	131	90
p004-u076	4	page-004.jpg	img4-m77	9	76	e:1 g:1 e:1 c:1 f:1 j:1	5093 5185 5094 4901 5394 5442	6	951	2662	126	34
p004-u077	4	page-004.jpg	img4-m74	9	77	e:1 c:1 h:2 c:1 f:1 j:1 a:1 b:1 c:1 a:1 e:1 h:1	5095 4902 5321 4903 5395 5441 4715 4756 4904 4716 5096 5292	12	1122	2627	180	90
p004-u078	4	page-004.jpg	img4-m78	9	78	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1	5097 4905 5322 5098 5396 5397 5225 5250	8	1339	2662	100	52
p004-u079	4	page-004.jpg	img4-m81	9	79	n:1 e:1 g:1 e:1 c:1 f:1 j:1	5468 5099 5186 5100 4881 5398 5440	7	1528	2658	133	63
p004-u080	4	page-004.jpg	img4-m79	9	80	e:1 c:1 h:2 e:1 g:1 e:1 c:1 f:1 i:1 d:1	5101 4880 5323 8269 5187 5102 4879 5399 5226 5251	10	1729	2671	156	56
p004-u081	4	page-004.jpg	img4-m83	9	81	c:1 a:1 e:1 b:1 c:1 a:1 e:1 g:1 e:1 c:1	4878 4713 5107 4753 4877 4714 5105 5188 5106 4876	10	1940	2660	166	85
p004-u082	4	page-004.jpg	img4-m82	9	82	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1	5108 4875 5324 5109 5400 5401 5230 5252	8	2150	2694	105	48
p004-u083	4	page-004.jpg	img4-m84	9	83	n:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1	5467 5110 5189 5111 4874 5112 4873 5325 5113 5293	10	2282	2697	167	64
p004-u084	4	page-004.jpg	img4-m80	10	84	a:1 m:1 c:1 a:1 c:1 c:1 f:1 i:1 d:1	4719 5470 4906 4720 4908 4907 5409 5233 5257	9	561	2685	149	68
p004-u085	4	page-004.jpg	img4-m86	10	85	e:1 g:1 e:1 c:1 a:1 m:1 c:1 a:1 e:1 g:1 e:1 e:1 e:1 h:1	5137 5194 5136 4909 4721 5469 4910 4722 5135 5193 5134 5133 5132 5296	14	756	2699	281	93
p004-u086	4	page-004.jpg	img4-m85	10	86	e:1 c:1 h:2 e:1 f:1 f:1 j:1	5131 4911 5329 5130 5408 5407 5444	7	1093	2724	95	57
p004-u087	4	page-004.jpg	img4-m89	10	87	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1	5129 5192 5127 4912 5126 4913 5328 5125 5295	9	1238	2740	166	74
p004-u088	4	page-004.jpg	img4-m88	10	88	e:1 i:1 d:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1	5124 5231 5258 5123 5191 5122 4882 5121 4883 5327 5120 5294	12	1546	2752	196	81
p004-u089	4	page-004.jpg	img4-m87	10	89	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 c:1 f:1 j:1	5406 4723 5119 5405 4884 4724 4754 5254 5474 5404 5445	11	1754	2731	112	95
p004-u090	4	page-004.jpg	img4-m90	10	90	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1	5117 5190 5116 4886 5115 4887 5326 5114 5402 5403 5229 5253	12	1901	2770	191	54
