image_name	molecule_id	particle_id	atom_id	branch	measured_value	signature
page-094.jpg	img94-m56	img94-m56-p1	4406	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m57	img94-m57-p3	4384	has_prior:g:1	c:2	c:2 g:1 e:1
page-094.jpg	img94-m57	img94-m57-p6	4386	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m59	img94-m59-p1	4284	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m59	img94-m59-p4	4380	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m59	img94-m59-p8	4381	has_prior:g:1	c:2	c:2 g:1 e:1
page-094.jpg	img94-m6	img94-m6-p1	2633	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m60	img94-m60-p2	4409	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m61	img94-m61-p1	4418	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m63	img94-m63-p1	4402	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m65	img94-m65-p1	4397	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m66	img94-m66-p2	4393	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m67	img94-m67-p1	4391	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m69	img94-m69-p1	4438	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m69	img94-m69-p3	4440	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m7	img94-m7-p1	2711	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 d:1 g:1 e:1
page-094.jpg	img94-m71	img94-m71-p1	4434	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m72	img94-m72-p1	4431	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m73	img94-m73-p1	4428	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m74	img94-m74-p2	4449	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m75	img94-m75-p1	4423	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m76	img94-m76-p1	4278	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m78	img94-m78-p1	4453	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m80	img94-m80-p1	4457	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m81	img94-m81-p3	4273	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m82	img94-m82-p1	4268	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 c:2 g:1 e:1
page-094.jpg	img94-m83	img94-m83-p1	4460	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m9	img94-m9-p4	2688	has_prior:g:1	c:1	c:1 g:1 e:1
